"id_order","product_id","product_name","product_quantity","product_price","total_price_tax_incl","total_price_tax_excl","id_product","id_manufacturer","name","location","city","current_state","name","preorder","invoice_date","delivery_date","total_paid","total_paid_tax_excl","total_paid_real","total_shipping","category","date_invoice","date_delivery"
"36793","44637","Red Velvet Eggless Cake - Select Size : 500 gms (Serves 4-6)","1","759.000000","895.620000","759.000000","44637","88","CZW_3172","Sanjaynagar","Bangalore","106","Delivered - Shipsy","0","2023-04-22 16:16:20","2023-04-22 16:16:20","695.620000","559.000000","695.620000","0.000000","Eggless Cakes","2023-04-22","2023-04-22"
"36794","33231","Red Velvet Eggless Cake - Select Size : 500 gms (Serves 4-6)","1","759.000000","895.620000","759.000000","33231","114","CZW_43039","Attapur","Hyderabad","94","Receiving","1","2023-04-22 16:24:00","2023-04-22 19:00:00","814.620000","678.000000","814.620000","0.000000","Eggless Cakes","2023-04-22","2023-04-22"
"36794","33036","Flower Candle","1","119.000000","119.000000","119.000000","33036","114","CZW_43039","Attapur","Hyderabad","94","Receiving","1","2023-04-22 16:24:00","2023-04-22 19:00:00","814.620000","678.000000","814.620000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36795","30146","Vanilla Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","519.000000","612.420000","519.000000","30146","108","CZW_43311","Brodipet","Guntur","93","Dispatching","1","2023-04-22 17:22:14","2023-04-23 08:00:00","513.420000","420.000000","513.420000","0.000000","Eggless Cakes","2023-04-22","2023-04-23"
"36795","29861","Knife and Candle","1","1.000000","1.000000","1.000000","29861","108","CZW_43311","Brodipet","Guntur","93","Dispatching","1","2023-04-22 17:22:14","2023-04-23 08:00:00","513.420000","420.000000","513.420000","0.000000","Optional Addons","2023-04-22","2023-04-23"
"36796","34321","Black Forest Jar Cake - Select Size : Large Jar (375 ml)","1","219.000000","258.420000","219.000000","34321","121","CZW_3175","MADHAPUR","Hyderabad","106","Delivered - Shipsy","0","2023-04-22 17:24:20","2023-04-22 17:24:20","439.260000","357.000000","439.260000","0.000000","Dessert Jars","2023-04-22","2023-04-22"
"36796","34336","Blueberry Jar Cake - Select Size : Mini Jar (200 ml)","1","149.000000","175.820000","149.000000","34336","121","CZW_3175","MADHAPUR","Hyderabad","106","Delivered - Shipsy","0","2023-04-22 17:24:20","2023-04-22 17:24:20","439.260000","357.000000","439.260000","0.000000","Dessert Jars","2023-04-22","2023-04-22"
"36796","34509","Chocolate Cupcake","1","89.000000","105.020000","89.000000","34509","121","CZW_3175","MADHAPUR","Hyderabad","106","Delivered - Shipsy","0","2023-04-22 17:24:20","2023-04-22 17:24:20","439.260000","357.000000","439.260000","0.000000","Cupcakes","2023-04-22","2023-04-22"
"36797","49788","Flower Candle","1","119.000000","119.000000","119.000000","49788","182","CZW_64383","Perumbakkam","Chennai","106","Delivered - Shipsy","1","2023-04-22 17:25:02","2023-04-23 09:00:00","951.220000","748.000000","951.220000","0.000000","Optional Addons","2023-04-22","2023-04-23"
"36797","49913","Heart Shape Choco Twin Hearts Truffle Cake - Select Weight : 1 Kg (Serves 9-10)","1","1129.000000","1332.220000","1129.000000","49913","182","CZW_64383","Perumbakkam","Chennai","106","Delivered - Shipsy","1","2023-04-22 17:25:02","2023-04-23 09:00:00","951.220000","748.000000","951.220000","0.000000","Anniversary Special Cakes","2023-04-22","2023-04-23"
"36798","63064","Red Velvet Heart Cake - Select Weight : 500 gms (Serves 4-6)","1","579.000000","683.220000","579.000000","63064","176","CZW_62209","Noida 63","Noida","106","Delivered - Shipsy","0","2023-04-22 17:35:59","2023-04-22 17:35:59","583.220000","479.000000","583.220000","0.000000","Anniversary Special Cakes","2023-04-22","2023-04-22"
"36799","44826","Kaju Barfi Cake - Select Weight : 500 gms (Serves 4-6)","1","779.000000","919.220000","779.000000","44826","88","CZW_3172","Sanjaynagar","Bangalore","106","Delivered - Shipsy","0","2023-04-22 17:36:17","2023-04-22 17:36:17","819.220000","679.000000","819.220000","0.000000","Exclusive Indian Fusion Cakes","2023-04-22","2023-04-22"
"36800","33523","Sparkle Candle","2","35.000000","70.000000","70.000000","33523","81","CZW_55435","Jeevan Bhimnagar","Bangalore","106","Delivered - Shipsy","0","2023-04-22 18:15:09","2023-04-22 18:15:09","749.820000","570.000000","749.820000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36800","33890","Gulab Jamun Red Velvet Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","999.000000","1178.820000","999.000000","33890","81","CZW_55435","Jeevan Bhimnagar","Bangalore","106","Delivered - Shipsy","0","2023-04-22 18:15:09","2023-04-22 18:15:09","749.820000","570.000000","749.820000","0.000000","Exclusive Indian Fusion Cakes","2023-04-22","2023-04-22"
"36800","33521","Knife and Candle","1","1.000000","1.000000","1.000000","33521","81","CZW_55435","Jeevan Bhimnagar","Bangalore","106","Delivered - Shipsy","0","2023-04-22 18:15:09","2023-04-22 18:15:09","749.820000","570.000000","749.820000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36801","71387","Rainbow Unicorn Cake - Select Weight : 1.5 kg, Select Flavour : Chocolate Truffle, Select Variant : Egg","1","1999.000000","2358.820000","1999.000000","71387","74","CZW_3173","Bellandur","Bangalore","106","Delivered - Shipsy","1","2023-04-22 18:20:48","2023-04-23 17:00:00","2158.820000","1799.000000","2158.820000","0.000000","Theme Cakes","2023-04-22","2023-04-23"
"36802","39560","Sparkle Candle","1","35.000000","35.000000","35.000000","39560","166","CZW_61419","Kadugudi","Bangalore","106","Delivered - Shipsy","1","2023-04-22 18:20:53","2023-04-22 22:00:00","890.020000","739.000000","890.020000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36802","39562","Magic Candles","1","65.000000","65.000000","65.000000","39562","166","CZW_61419","Kadugudi","Bangalore","106","Delivered - Shipsy","1","2023-04-22 18:20:53","2023-04-22 22:00:00","890.020000","739.000000","890.020000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36802","58588","Heart Shaped Photo Cake - Select Weight : 500 gms (Serves 4-6), Select Flavour : Red Velvet, Select Variant : Eggless","1","839.000000","990.020000","839.000000","58588","166","CZW_61419","Kadugudi","Bangalore","106","Delivered - Shipsy","1","2023-04-22 18:20:53","2023-04-22 22:00:00","890.020000","739.000000","890.020000","0.000000","Photo Cakes","2023-04-22","2023-04-22"
"36803","58056","Rectangle Shape Photo Cake - Select Weight : 500 gms (Serves 4-6), Select Flavour : Death by Chocolate, Select Variant : Eggless","1","809.000000","954.620000","809.000000","58056","152","CZW_50786","Tirupati","Tirupati","93","Dispatching","0","2023-04-22 18:24:40","2023-04-22 18:24:40","754.620000","609.000000","754.620000","0.000000","Photo Cakes","2023-04-22","2023-04-22"
"36804","34974","Black Forest Cake - Select Weight : 500 gms (Serves 4-6)","1","539.000000","636.020000","539.000000","34974","118","CZW_3181","KPHB","Hyderabad","106","Delivered - Shipsy","0","2023-04-22 18:40:19","2023-04-22 18:40:19","701.020000","604.000000","701.020000","0.000000","Egg Cakes","2023-04-22","2023-04-22"
"36804","34847","Magic Candles","1","65.000000","65.000000","65.000000","34847","118","CZW_3181","KPHB","Hyderabad","106","Delivered - Shipsy","0","2023-04-22 18:40:19","2023-04-22 18:40:19","701.020000","604.000000","701.020000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36805","31458","Choco Mousse Cheesecake [500gm]","1","1079.000000","1273.220000","1079.000000","31458","89","CZW_11701","Whitefield","Bangalore","106","Delivered - Shipsy","0","2023-04-22 18:46:21","2023-04-22 18:46:21","1073.220000","879.000000","1073.220000","0.000000","Cheesecakes [500gm]","2023-04-22","2023-04-22"
"36806","32237","Mango Fruit Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","489.000000","577.020000","489.000000","32237","77","CZW_5375","HBR Layout","Bangalore","93","Dispatching","0","2023-04-22 18:59:00","2023-04-22 18:59:00","478.020000","390.000000","478.020000","0.000000","Eggless Cakes","2023-04-22","2023-04-22"
"36806","31589","Knife and Candle","1","1.000000","1.000000","1.000000","31589","77","CZW_5375","HBR Layout","Bangalore","93","Dispatching","0","2023-04-22 18:59:00","2023-04-22 18:59:00","478.020000","390.000000","478.020000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36807","38894","Butterscotch Overload Eggless Cake - Select Size : 500 gms (Serves 4-6)","1","479.000000","565.220000","479.000000","38894","124","CZW_3177","TARNAKA","Hyderabad","73","Processed","0","2023-04-22 19:04:21","2023-04-22 19:04:21","565.220000","479.000000","565.220000","0.000000","Eggless Cakes","2023-04-22","2023-04-22"
"36808","100876","Black Forest Cake - Select Weight : 500 gms (Serves 4-6)","1","539.000000","636.020000","539.000000","100876","186","CZW_66850","Lohegaon","Pune","93","Dispatching","0","2023-04-22 19:12:34","2023-04-22 19:12:34","501.020000","404.000000","501.020000","0.000000","Egg Cakes","2023-04-22","2023-04-22"
"36808","100852","Magic Candles","1","65.000000","65.000000","65.000000","100852","186","CZW_66850","Lohegaon","Pune","93","Dispatching","0","2023-04-22 19:12:34","2023-04-22 19:12:34","501.020000","404.000000","501.020000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36810","38862","Gulab Jamun Red Velvet Eggless Cake - Select Weight : 1 Kg (Serves 9-10)","1","1689.000000","1993.020000","1689.000000","38862","96","CZW_49342","T Nagar","Chennai","106","Delivered - Shipsy","1","2023-04-22 19:15:14","2023-04-23 10:00:00","1493.020000","1189.000000","1493.020000","0.000000","Exclusive Indian Fusion Cakes","2023-04-22","2023-04-23"
"36809","39849","Dark Chocolate Pinata Half Dome Cake - Select Cake : Chocolate Truffle Cake","1","709.000000","836.620000","709.000000","39849","89","CZW_11701","Whitefield","Bangalore","93","Dispatching","0","2023-04-22 19:14:27","2023-04-22 19:14:27","637.620000","510.000000","637.620000","0.000000","Pinata Cakes","2023-04-22","2023-04-22"
"36809","39558","Knife and Candle","1","1.000000","1.000000","1.000000","39558","89","CZW_11701","Whitefield","Bangalore","93","Dispatching","0","2023-04-22 19:14:27","2023-04-22 19:14:27","637.620000","510.000000","637.620000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36811","34475","Knife and Candle","2","1.000000","2.000000","2.000000","34475","122","CZW_53382","Miyapur","Hyderabad","106","Delivered - Shipsy","0","2023-04-22 19:32:15","2023-04-22 19:32:15","726.840000","540.000000","726.840000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36811","34923","Rasmalai Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","559.000000","659.620000","559.000000","34923","122","CZW_53382","Miyapur","Hyderabad","106","Delivered - Shipsy","0","2023-04-22 19:32:15","2023-04-22 19:32:15","726.840000","540.000000","726.840000","0.000000","Exclusive Indian Fusion Cakes","2023-04-22","2023-04-22"
"36811","34740","Butterscotch Overload Eggless Cake - Select Size : 500 gms (Serves 4-6)","1","479.000000","565.220000","479.000000","34740","122","CZW_53382","Miyapur","Hyderabad","106","Delivered - Shipsy","0","2023-04-22 19:32:15","2023-04-22 19:32:15","726.840000","540.000000","726.840000","0.000000","Eggless Cakes","2023-04-22","2023-04-22"
"36812","31589","Knife and Candle","1","1.000000","1.000000","1.000000","31589","77","CZW_5375","HBR Layout","Bangalore","106","Delivered - Shipsy","0","2023-04-22 19:41:20","2023-04-22 19:41:20","659.020000","508.000000","659.020000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36812","58280","Heart Shaped Photo Cake - Select Weight : 500 gms (Serves 4-6), Select Flavour : Red Velvet, Select Variant : Eggless","1","839.000000","990.020000","839.000000","58280","77","CZW_5375","HBR Layout","Bangalore","106","Delivered - Shipsy","0","2023-04-22 19:41:20","2023-04-22 19:41:20","659.020000","508.000000","659.020000","0.000000","Photo Cakes","2023-04-22","2023-04-22"
"36812","31596","Flower Candle","1","119.000000","119.000000","119.000000","31596","77","CZW_5375","HBR Layout","Bangalore","106","Delivered - Shipsy","0","2023-04-22 19:41:20","2023-04-22 19:41:20","659.020000","508.000000","659.020000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36812","58253","Happy Birthday Greeting Card","1","49.000000","49.000000","49.000000","58253","77","CZW_5375","HBR Layout","Bangalore","106","Delivered - Shipsy","0","2023-04-22 19:41:20","2023-04-22 19:41:20","659.020000","508.000000","659.020000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36813","50756","Knife and Candle","1","1.000000","1.000000","1.000000","50756","80","CZW_55003","J.P Nagar","Bangalore","106","Delivered - Shipsy","0","2023-04-22 20:00:59","2023-04-22 20:00:59","584.220000","480.000000","584.220000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36813","50968","Red Velvet Heart Cake - Select Weight : 500 gms (Serves 4-6)","1","579.000000","683.220000","579.000000","50968","80","CZW_55003","J.P Nagar","Bangalore","106","Delivered - Shipsy","0","2023-04-22 20:00:59","2023-04-22 20:00:59","584.220000","480.000000","584.220000","0.000000","Anniversary Special Cakes","2023-04-22","2023-04-22"
"36814","88983","Mango Fruit Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","489.000000","577.020000","489.000000","88983","181","CZW_63820","Kodigehalli","Bangalore","93","Dispatching","0","2023-04-22 20:23:47","2023-04-22 20:23:47","477.020000","389.000000","477.020000","0.000000","Eggless Cakes","2023-04-22","2023-04-22"
"36815","95518","Strawberry Cheesecake [500gm]","1","1079.000000","1273.220000","1079.000000","95518","122","CZW_53382","Miyapur","Hyderabad","73","Processed","0","2023-04-22 20:41:16","2023-04-22 20:41:17","773.220000","579.000000","773.220000","0.000000","Cheesecakes [500gm]","2023-04-22","2023-04-22"
"36816","40577","Black Forest Cake - Select Size : 500 gms (Serves 4-6)","1","609.000000","718.620000","609.000000","40577","84","CZW_11700","kudlu","Bangalore","93","Dispatching","0","2023-04-22 21:07:21","2023-04-22 21:07:21","518.620000","409.000000","518.620000","0.000000","Egg Cakes","2023-04-22","2023-04-22"
"36817","36221","Butterscotch Overload Eggless Cake - Select Size : 1 Kg (Serves 9-10)","1","879.000000","1037.220000","879.000000","36221","144","CZW_51119","Nellore","Nellore","93","Dispatching","1","2023-04-22 21:27:03","2023-04-23 14:00:00","837.220000","679.000000","837.220000","0.000000","Eggless Cakes","2023-04-22","2023-04-23"
"36818","31597","Happy Birthday Candles","1","179.000000","179.000000","179.000000","31597","77","CZW_5375","HBR Layout","Bangalore","106","Delivered - Shipsy","1","2023-04-22 21:37:10","2023-04-22 22:00:00","662.620000","607.000000","662.620000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36818","31596","Flower Candle","1","119.000000","119.000000","119.000000","31596","77","CZW_5375","HBR Layout","Bangalore","106","Delivered - Shipsy","1","2023-04-22 21:37:10","2023-04-22 22:00:00","662.620000","607.000000","662.620000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36818","32320","French Blueberry Cheesecake Slice","1","309.000000","364.620000","309.000000","32320","77","CZW_5375","HBR Layout","Bangalore","106","Delivered - Shipsy","1","2023-04-22 21:37:10","2023-04-22 22:00:00","662.620000","607.000000","662.620000","0.000000","Cheesecake Slices","2023-04-22","2023-04-22"
"36819","30412","Magic Candles","1","65.000000","65.000000","65.000000","30412","74","CZW_3173","Bellandur","Bangalore","72","Accepted","1","2023-04-22 21:37:21","2023-04-24 10:00:00","1047.620000","875.000000","1047.620000","0.000000","Optional Addons","2023-04-22","2023-04-24"
"36819","30408","Knife and Candle","1","1.000000","1.000000","1.000000","30408","74","CZW_3173","Bellandur","Bangalore","72","Accepted","1","2023-04-22 21:37:21","2023-04-24 10:00:00","1047.620000","875.000000","1047.620000","0.000000","Optional Addons","2023-04-22","2023-04-24"
"36819","30512","Chocolate Truffle Cake - Select Weight : 1 Kg (Serves 9-10)","1","959.000000","1131.620000","959.000000","30512","74","CZW_3173","Bellandur","Bangalore","72","Accepted","1","2023-04-22 21:37:21","2023-04-24 10:00:00","1047.620000","875.000000","1047.620000","0.000000","Egg Cakes","2023-04-22","2023-04-24"
"36820","31589","Knife and Candle","1","1.000000","1.000000","1.000000","31589","78","CZW_55007","Hennur","Bangalore","106","Delivered - Shipsy","1","2023-04-22 21:42:55","2023-04-22 22:00:00","615.020000","527.000000","615.020000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36820","32237","Mango Fruit Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","489.000000","577.020000","489.000000","32237","78","CZW_55007","Hennur","Bangalore","106","Delivered - Shipsy","1","2023-04-22 21:42:55","2023-04-22 22:00:00","615.020000","527.000000","615.020000","0.000000","Eggless Cakes","2023-04-22","2023-04-22"
"36820","31597","Happy Birthday Candles","1","179.000000","179.000000","179.000000","31597","78","CZW_55007","Hennur","Bangalore","106","Delivered - Shipsy","1","2023-04-22 21:42:55","2023-04-22 22:00:00","615.020000","527.000000","615.020000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36820","31590","Paper Popper","1","119.000000","119.000000","119.000000","31590","78","CZW_55007","Hennur","Bangalore","106","Delivered - Shipsy","1","2023-04-22 21:42:55","2023-04-22 22:00:00","615.020000","527.000000","615.020000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36820","31594","Birthday Caps (Pack of 6)","1","85.000000","85.000000","85.000000","31594","78","CZW_55007","Hennur","Bangalore","106","Delivered - Shipsy","1","2023-04-22 21:42:55","2023-04-22 22:00:00","615.020000","527.000000","615.020000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36820","31591","Sparkle Candle","1","35.000000","35.000000","35.000000","31591","78","CZW_55007","Hennur","Bangalore","106","Delivered - Shipsy","1","2023-04-22 21:42:55","2023-04-22 22:00:00","615.020000","527.000000","615.020000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36820","31596","Flower Candle","1","119.000000","119.000000","119.000000","31596","78","CZW_55007","Hennur","Bangalore","106","Delivered - Shipsy","1","2023-04-22 21:42:55","2023-04-22 22:00:00","615.020000","527.000000","615.020000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36821","58618","Square Shape Photo Cake - Select Weight : 500 gms (Serves 4-6), Select Flavour : Red Velvet, Select Variant : Eggless","1","839.000000","990.020000","839.000000","58618","79","CZW_3165","Indiranagar","Bangalore","106","Delivered - Shipsy","0","2023-04-22 21:50:42","2023-04-22 21:50:42","790.020000","639.000000","790.020000","0.000000","Photo Cakes","2023-04-22","2023-04-22"
"36823","50764","Happy Birthday Candles","1","179.000000","179.000000","179.000000","50764","83","CZW_3171","Koramangla","Bangalore","98","Rider Assigned","0","2023-04-22 22:05:24","2023-04-22 22:05:24","1593.820000","1378.000000","1593.820000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36823","50847","Red Velvet Eggless Cake - Select Size : 1 Kg (Serves 9-10)","1","1199.000000","1414.820000","1199.000000","50847","83","CZW_3171","Koramangla","Bangalore","98","Rider Assigned","0","2023-04-22 22:05:24","2023-04-22 22:05:24","1593.820000","1378.000000","1593.820000","0.000000","Eggless Cakes","2023-04-22","2023-04-22"
"36822","39884","Happy Anniversary Fondant Cake - Select Weight : 500 Grams (Serves 4-6), Select Flavour : Butterscotch","1","549.000000","647.820000","549.000000","39884","151","CZW_3515","wakad","Pune","93","Dispatching","1","2023-04-22 22:04:39","2023-04-22 22:00:00","547.820000","449.000000","547.820000","0.000000","Anniversary Special Cakes","2023-04-22","2023-04-22"
"36824","44523","Pineapple Vanilla Cake - Select Weight : 500 gms (Serves 4-6)","1","479.000000","565.220000","479.000000","44523","88","CZW_3172","Sanjaynagar","Bangalore","93","Dispatching","0","2023-04-22 22:17:39","2023-04-22 22:17:40","565.220000","479.000000","565.220000","0.000000","Egg Cakes","2023-04-22","2023-04-22"
"36825","31811","Death by Chocolate Eggless Cake - Select Size : 500 gms (Serves 4-6)","1","549.000000","647.820000","549.000000","31811","75","CZW_3166","BTM Layout","Bangalore","93","Dispatching","1","2023-04-22 22:26:11","2023-04-23 21:00:00","547.820000","449.000000","547.820000","0.000000","Eggless Cakes","2023-04-22","2023-04-23"
"36826","46031","Magic Candles","1","65.000000","65.000000","65.000000","46031","183","CZW_64767","Hauz Khaz","Delhi","106","Delivered - Shipsy","0","2023-04-22 22:57:21","2023-04-22 22:57:21","673.020000","504.000000","673.020000","0.000000","Optional Addons","2023-04-22","2023-04-22"
"36826","46459","Happy Anniversary Fondant Cake - Select Weight : 1 Kg (Serves 9-10), Select Flavour : Butterscotch","1","939.000000","1108.020000","939.000000","46459","183","CZW_64767","Hauz Khaz","Delhi","106","Delivered - Shipsy","0","2023-04-22 22:57:21","2023-04-22 22:57:21","673.020000","504.000000","673.020000","0.000000","Anniversary Special Cakes","2023-04-22","2023-04-22"
"36827","41114","Premium Red velvet Anniversary Cake - Select Variant & Weight : 500 gms (Serves 4-6)","1","1089.000000","1285.020000","1089.000000","41114","84","CZW_11700","kudlu","Bangalore","93","Dispatching","1","2023-04-22 23:05:07","2023-04-23 10:00:00","785.020000","589.000000","785.020000","0.000000","Anniversary Special Cakes","2023-04-22","2023-04-23"
"36828","58383","Happy Birthday Greeting Card","1","49.000000","49.000000","49.000000","58383","84","CZW_11700","kudlu","Bangalore","106","Delivered - Shipsy","1","2023-04-23 01:07:19","2023-04-23 08:00:00","567.620000","458.000000","567.620000","0.000000","Optional Addons","2023-04-23","2023-04-23"
"36828","40507","Rasmalai Mini Cake - 300 Gms","1","609.000000","718.620000","609.000000","40507","84","CZW_11700","kudlu","Bangalore","106","Delivered - Shipsy","1","2023-04-23 01:07:19","2023-04-23 08:00:00","567.620000","458.000000","567.620000","0.000000","Premium Mini Cakes (300 gm)","2023-04-23","2023-04-23"
"36835","40191","Pineapple Vanilla Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","479.000000","565.220000","479.000000","40191","129","CZW_43310","Lalbagh","Mangalore","93","Dispatching","1","2023-04-23 10:05:16","2023-04-23 10:00:00","465.220000","379.000000","465.220000","0.000000","Eggless Cakes","2023-04-23","2023-04-23"
"36829","31074","Red Velvet Heart Cake - Select Weight : 500 gms (Serves 4-6)","1","579.000000","683.220000","579.000000","31074","75","CZW_3166","BTM Layout","Bangalore","106","Delivered - Shipsy","0","2023-04-23 08:25:07","2023-04-23 08:25:08","518.220000","414.000000","518.220000","0.000000","Anniversary Special Cakes","2023-04-23","2023-04-23"
"36829","30410","Sparkle Candle","1","35.000000","35.000000","35.000000","30410","75","CZW_3166","BTM Layout","Bangalore","106","Delivered - Shipsy","0","2023-04-23 08:25:07","2023-04-23 08:25:08","518.220000","414.000000","518.220000","0.000000","Optional Addons","2023-04-23","2023-04-23"
"36830","35101","Black Forest Eggless Cake - Select Weight : 1 Kg (Serves 9-10)","1","859.000000","1013.620000","859.000000","35101","122","CZW_53382","Miyapur","Hyderabad","106","Delivered - Shipsy","0","2023-04-23 08:49:20","2023-04-23 08:49:20","1161.440000","908.000000","1161.440000","0.000000","Eggless Cakes","2023-04-23","2023-04-23"
"36830","35101","Black Forest Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","549.000000","647.820000","549.000000","35101","122","CZW_53382","Miyapur","Hyderabad","106","Delivered - Shipsy","0","2023-04-23 08:49:20","2023-04-23 08:49:20","1161.440000","908.000000","1161.440000","0.000000","Eggless Cakes","2023-04-23","2023-04-23"
"36831","48608","Knife and Candle","1","1.000000","1.000000","1.000000","48608","82","CZW_41103","kengeri","Bangalore","106","Delivered - Shipsy","0","2023-04-23 09:18:45","2023-04-23 09:18:45","725.840000","539.000000","725.840000","0.000000","Optional Addons","2023-04-23","2023-04-23"
"36831","49005","Mango Fruit Eggless Cake - Select Weight : 500 gms (Serves 4-6)","1","489.000000","577.020000","489.000000","49005","82","CZW_41103","kengeri","Bangalore","106","Delivered - Shipsy","0","2023-04-23 09:18:45","2023-04-23 09:18:45","725.840000","539.000000","725.840000","0.000000","Eggless Cakes","2023-04-23","2023-04-23"
"36831","48752","Death by Chocolate Eggless Cake - Select Size : 500 gms (Serves 4-6)","1","549.000000","647.820000","549.000000","48752","82","CZW_41103","kengeri","Bangalore","106","Delivered - Shipsy","0","2023-04-23 09:18:45","2023-04-23 09:18:45","725.840000","539.000000","725.840000","0.000000","Eggless Cakes","2023-04-23","2023-04-23"
"36832","29181","Fruit Cake - Select Weight : 1 Kg (Serves 9-10)","1","909.000000","1072.620000","909.000000","29181","114","CZW_43039","Attapur","Hyderabad","2","Payment accepted","1","2023-04-23 09:24:36","2023-04-24 19:00:00","955.040000","743.000000","955.040000","0.000000","Egg Cakes","2023-04-23","2023-04-24"
"36832","28949","Magic Candles","1","65.000000","65.000000","65.000000","28949","114","CZW_43039","Attapur","Hyderabad","2","Payment accepted","1","2023-04-23 09:24:36","2023-04-24 19:00:00","955.040000","743.000000","955.040000","0.000000","Optional Addons","2023-04-23","2023-04-24"
"36832","29979","Chocolate Truffle Lunch Box Cake","1","269.000000","317.420000","269.000000","29979","114","CZW_43039","Attapur","Hyderabad","2","Payment accepted","1","2023-04-23 09:24:36","2023-04-24 19:00:00","955.040000","743.000000","955.040000","0.000000","Bento Cakes","2023-04-23","2023-04-24"
"36833","32155","Red Velvet Eggless Cake - Select Size : 500 gms (Serves 4-6)","1","759.000000","895.620000","759.000000","32155","76","CZW_3174","E.city","Bangalore","106","Delivered - Shipsy","0","2023-04-23 09:26:06","2023-04-23 09:26:06","695.620000","559.000000","695.620000","0.000000","Eggless Cakes","2023-04-23","2023-04-23"
"36834","33522","Paper Popper","2","119.000000","238.000000","238.000000","33522","79","CZW_3165","Indiranagar","Bangalore","106","Delivered - Shipsy","1","2023-04-23 09:38:13","2023-04-23 10:00:00","614.820000","507.000000","614.820000","0.000000","Optional Addons","2023-04-23","2023-04-23"
"36834","33526","Birthday Caps (Pack of 6)","2","85.000000","170.000000","170.000000","33526","79","CZW_3165","Indiranagar","Bangalore","106","Delivered - Shipsy","1","2023-04-23 09:38:13","2023-04-23 10:00:00","614.820000","507.000000","614.820000","0.000000","Optional Addons","2023-04-23","2023-04-23"
"36834","34147","Dark Chocolate Pinata Half Dome Cake - Select Cake : Butterscotch Cake","1","599.000000","706.820000","599.000000","34147","79","CZW_3165","Indiranagar","Bangalore","106","Delivered - Shipsy","1","2023-04-23 09:38:13","2023-04-23 10:00:00","614.820000","507.000000","614.820000","0.000000","Pinata Cakes","2023-04-23","2023-04-23"
"36836","87702","Magic Candles","1","65.000000","65.000000","65.000000","87702","74","CZW_3173","Bellandur","Bangalore","106","Delivered - Shipsy","0","2023-04-23 10:24:19","2023-04-23 10:24:19","897.220000","694.000000","897.220000","0.000000","Optional Addons","2023-04-23","2023-04-23"
"36836","90763","Heart Shape Choco Twin Hearts Truffle Cake - Select Weight : 1 Kg (Serves 9-10)","1","1129.000000","1332.220000","1129.000000","90763","74","CZW_3173","Bellandur","Bangalore","106","Delivered - Shipsy","0","2023-04-23 10:24:19","2023-04-23 10:24:19","897.220000","694.000000","897.220000","0.000000","Anniversary Special Cakes","2023-04-23","2023-04-23"
"36837","30660","Red Velvet Eggless Cake - Select Size : 1 Kg (Serves 9-10)","1","1199.000000","1414.820000","1199.000000","30660","74","CZW_3173","Bellandur","Bangalore","106","Delivered - Shipsy","1","2023-04-23 10:41:45","2023-04-23 11:00:00","915.820000","700.000000","915.820000","0.000000","Eggless Cakes","2023-04-23","2023-04-23"
"36837","30408","Knife and Candle","1","1.000000","1.000000","1.000000","30408","74","CZW_3173","Bellandur","Bangalore","106","Delivered - Shipsy","1","2023-04-23 10:41:45","2023-04-23 11:00:00","915.820000","700.000000","915.820000","0.000000","Optional Addons","2023-04-23","2023-04-23"
"36838","30080","Butterscotch Overload Eggless Cake - Select Size : 500 gms (Serves 4-6)","1","479.000000","565.220000","479.000000","30080","108","CZW_43311","Brodipet","Guntur","93","Dispatching","0","2023-04-23 10:45:06","2023-04-23 10:45:06","530.220000","444.000000","530.220000","0.000000","Eggless Cakes","2023-04-23","2023-04-23"
